Symbol,Type,EntryTimeUTC,EntryPrice,LotSize,SL,TP,ExitTimeUTC,ExitPrice,Status,Commission,PnL_Currency,BalanceAfterTrade
BTCJPY,BUY,2025-06-16 05:27:00+00:00,15370392.0,0.01,15361048.0,15407768.0,2025-06-16 05:32:00+00:00,15384455.0,SL_HIT,0.21,0.7525203619290105,203.1252301969863
BTCJPY,BUY,2025-06-16 06:18:00+00:00,15378464.0,0.01,15368497.0,15418332.0,2025-06-16 06:26:00+00:00,15386327.0,SL_HIT,0.21,0.32817091700546186,203.45340111399176
BTCJPY,BUY,2025-06-16 06:35:00+00:00,15401585.0,0.01,15390336.0,15446581.0,2025-06-16 06:43:00+00:00,15390336.0,SL_HIT,0.21,-0.9799204687008063,202.47348064529095
BTCJPY,BUY,2025-06-16 07:03:00+00:00,15397955.0,0.01,15387964.0,15437919.0,2025-06-16 07:20:00+00:00,15404687.0,SL_HIT,0.21,0.2507613650363435,202.7242420103273
EURUSD,BUY,2025-06-16 07:22:00+00:00,1.15746,0.01,1.15697,1.15942,2025-06-16 07:54:00+00:00,1.15796,SL_HIT,0.07,0.43000000000016686,203.15424201032747
BTCUSD,BUY,2025-06-16 08:02:00+00:00,107161.83,0.01,107077.18,107500.43,2025-06-16 08:18:00+00:00,107077.18,SL_HIT,0.16,-1.0065000000000872,202.1477420103274
EURUSD,BUY,2025-06-16 08:23:00+00:00,1.15811,0.01,1.1578,1.15935,2025-06-16 08:24:00+00:00,1.1578,SL_HIT,0.07,-0.3800000000000324,201.76774201032737
GBPJPY,BUY,2025-06-16 08:25:00+00:00,195.967,0.01,195.914,196.179,2025-06-16 08:34:00+00:00,195.936,SL_HIT,0.15,-0.3621747224618148,201.40556728786555
EURUSD,BUY,2025-06-16 08:36:00+00:00,1.15813,0.01,1.15783,1.15933,2025-06-16 08:46:00+00:00,1.15783,SL_HIT,0.07,-0.37000000000018896,201.03556728786538
BTCUSD,BUY,2025-06-16 08:49:00+00:00,107171.45,0.01,107104.56,107439.01,2025-06-16 08:56:00+00:00,107244.54,SL_HIT,0.16,0.5708999999999651,201.60646728786534
BTCUSD,BUY,2025-06-16 08:58:00+00:00,107170.91,0.01,107104.41,107436.91,2025-06-16 09:07:00+00:00,107222.17,SL_HIT,0.16,0.3525999999999476,201.95906728786528
EURUSD,BUY,2025-06-16 09:12:00+00:00,1.15824,0.01,1.15792,1.15952,2025-06-16 09:16:00+00:00,1.15792,SL_HIT,0.07,-0.3899999999998759,201.5690672878654
AUDJPY,BUY,2025-06-17 00:27:00+00:00,94.32,0.01,94.27,94.52,2025-06-17 00:35:00+00:00,94.27,SL_HIT,0.09,-0.432217294293165,201.13684999357224
AUDJPY,BUY,2025-06-17 00:40:00+00:00,94.32,0.01,94.272,94.512,2025-06-17 01:01:00+00:00,94.435,SL_HIT,0.09,0.6970997768743864,201.83394977044662
AUDJPY,BUY,2025-06-17 01:30:00+00:00,94.432,0.01,94.388,94.608,2025-06-17 02:03:00+00:00,94.452,SL_HIT,0.09,0.04688691771724654,201.88083668816387
AUDJPY,BUY,2025-06-17 02:15:00+00:00,94.492,0.01,94.451,94.656,2025-06-17 02:41:00+00:00,94.491,SL_HIT,0.09,-0.09684434588589637,201.78399234227797
BTCJPY,BUY,2025-06-17 02:51:00+00:00,15510884.0,0.01,15495311.0,15573176.0,2025-06-17 02:55:00+00:00,15573176.0,TP_HIT,0.21,4.053479939222209,205.83747228150017
AUDJPY,BUY,2025-06-17 02:59:00+00:00,94.653,0.01,94.603,94.853,2025-06-17 03:04:00+00:00,94.603,SL_HIT,0.09,-0.4322172942932623,205.40525498720692
BTCJPY,BUY,2025-06-17 03:08:00+00:00,15581924.0,0.01,15563292.0,15656452.0,2025-06-17 03:13:00+00:00,15595963.0,SL_HIT,0.21,0.7508777189164032,206.15613270612332
BTCJPY,BUY,2025-06-17 03:26:00+00:00,15593188.0,0.01,15574477.0,15668032.0,2025-06-17 03:29:00+00:00,15574477.0,SL_HIT,0.21,-1.4906455587039544,204.66548714741936
AUDJPY,BUY,2025-06-17 03:32:00+00:00,94.628,0.01,94.594,94.764,2025-06-17 03:33:00+00:00,94.594,SL_HIT,0.09,-0.32270776011940666,204.34277938729994
ETHUSD,SELL,2025-06-17 08:34:00+00:00,2577.7,0.1,2581.3,2563.3,2025-06-17 08:52:00+00:00,2576.23,SL_HIT,0.3,-0.15300000000001998,204.18977938729992
ETHUSD,SELL,2025-06-17 08:55:00+00:00,2571.85,0.1,2575.53,2557.13,2025-06-17 09:03:00+00:00,2575.53,SL_HIT,0.3,-0.6680000000000291,203.5217793872999
ETHUSD,SELL,2025-06-17 09:09:00+00:00,2572.8,0.1,2576.72,2557.12,2025-06-17 09:15:00+00:00,2570.96,SL_HIT,0.3,-0.11599999999998542,203.4057793872999
BTCJPY,SELL,2025-06-18 06:03:00+00:00,15293248.0,0.01,15300948.0,15262448.0,2025-06-18 06:06:00+00:00,15300948.0,SL_HIT,0.21,-0.737014633211504,202.6687647540884
BTCJPY,SELL,2025-06-18 06:23:00+00:00,15296785.0,0.01,15307282.0,15254797.0,2025-06-18 06:36:00+00:00,15254797.0,TP_HIT,0.21,2.6638039505564457,205.33256870464484
BTCJPY,SELL,2025-06-18 06:42:00+00:00,15254749.0,0.01,15265828.0,15210433.0,2025-06-18 06:48:00+00:00,15210433.0,TP_HIT,0.21,2.823140322779352,208.1557090274242
BTCJPY,SELL,2025-06-18 07:04:00+00:00,15207801.0,0.01,15220840.0,15155645.0,2025-06-18 07:11:00+00:00,15196447.0,SL_HIT,0.21,0.5671070318809632,208.72281605930516
XAUUSD,SELL,2025-06-18 07:24:00+00:00,3380.5,0.01,3382.254,3373.484,2025-06-18 07:31:00+00:00,3379.327,SL_HIT,0.11,1.0629999999997743,209.78581605930492
BTCXAU,SELL,2025-06-18 07:39:00+00:00,31.02196,0.01,31.04646,30.92396,2025-06-18 08:02:00+00:00,31.02627,SL_HIT,0.2,-0.3451877806000087,209.4406282787049
EURUSD,SELL,2025-06-18 08:12:00+00:00,1.15122,0.01,1.1515,1.1501,2025-06-18 08:37:00+00:00,1.1501,TP_HIT,0.07,1.0500000000000098,210.49062827870492
USDCHF,BUY,2025-06-18 08:38:00+00:00,0.81694,0.01,0.81675,0.8177,2025-06-18 08:48:00+00:00,0.81696,SL_HIT,0.1,-0.07555311086661778,210.4150751678383
BTCJPY,SELL,2025-06-18 08:52:00+00:00,15209498.0,0.01,15220656.0,15164866.0,2025-06-18 08:55:00+00:00,15220656.0,SL_HIT,0.21,-0.9736921139446703,209.44138305389362
GBPJPY,SELL,2025-06-18 08:57:00+00:00,195.128,0.01,195.177,194.932,2025-06-18 09:02:00+00:00,195.064,SL_HIT,0.15,0.2880381366952278,209.72942119058885
USDCHF,BUY,2025-06-18 09:04:00+00:00,0.8173,0.01,0.81713,0.81798,2025-06-18 09:11:00+00:00,0.81748,SL_HIT,0.1,0.12002200220016865,209.849443192789
XAUUSD,SELL,2025-06-18 09:15:00+00:00,3383.116,0.01,3384.553,3377.368,2025-06-18 09:20:00+00:00,3382.919,SL_HIT,0.11,0.08700000000011641,209.9364431927891
BTCJPY,SELL,2025-06-18 09:28:00+00:00,15220204.0,0.01,15230489.0,15179064.0,2025-06-18 09:36:00+00:00,15188871.0,SL_HIT,0.21,1.9345388964176693,211.8709820892068
USDCHF,BUY,2025-06-18 09:46:00+00:00,0.81771,0.01,0.81753,0.81843,2025-06-18 10:03:00+00:00,0.81753,SL_HIT,0.1,-0.32002200220030436,211.55096008700647
GBPUSD,SELL,2025-06-18 10:19:00+00:00,1.34622,0.01,1.34653,1.34498,2025-06-18 10:21:00+00:00,1.34653,SL_HIT,0.09,-0.40000000000003244,211.15096008700644
EURUSD,SELL,2025-06-19 07:49:00+00:00,1.14686,0.01,1.1473,1.1451,2025-06-19 08:03:00+00:00,1.14647,SL_HIT,0.07,0.3199999999998904,211.47096008700632
XAUUSD,SELL,2025-06-19 12:03:00+00:00,3371.473,0.01,3372.619,3366.889,2025-06-19 12:11:00+00:00,3366.889,TP_HIT,0.11,4.473999999999832,215.94496008700614
XAUUSD,SELL,2025-06-19 12:13:00+00:00,3370.956,0.01,3372.165,3366.12,2025-06-19 12:14:00+00:00,3366.12,TP_HIT,0.11,4.72600000000024,220.67096008700636
XAUUSD,SELL,2025-06-19 12:21:00+00:00,3365.856,0.01,3367.501,3359.276,2025-06-19 12:25:00+00:00,3365.831,SL_HIT,0.11,-0.08499999999990905,220.58596008700644
USOIL,BUY,2025-06-19 12:42:00+00:00,74.345,0.01,74.248,74.733,2025-06-19 12:46:00+00:00,74.248,SL_HIT,0.16,-1.129999999999942,219.4559600870065
USOIL,BUY,2025-06-19 13:12:00+00:00,74.303,0.01,74.176,74.811,2025-06-19 13:22:00+00:00,74.176,SL_HIT,0.16,-1.4299999999999533,218.02596008700655
EURUSD,SELL,2025-06-19 13:27:00+00:00,1.14776,0.01,1.14808,1.14648,2025-06-19 13:31:00+00:00,1.14808,SL_HIT,0.07,-0.390000000000098,217.63596008700645
USOIL,BUY,2025-06-19 13:35:00+00:00,74.285,0.01,74.178,74.713,2025-06-19 13:40:00+00:00,74.713,TP_HIT,0.16,4.119999999999973,221.75596008700643
USOIL,BUY,2025-06-19 13:49:00+00:00,74.636,0.01,74.496,75.196,2025-06-19 13:55:00+00:00,74.605,SL_HIT,0.16,-0.46999999999991704,221.28596008700652
BTCUSD,SELL,2025-06-19 13:20:00+00:00,104650.91,0.01,104787.23,104105.63,2025-06-19 13:25:00+00:00,104787.23,SL_HIT,0.16,-1.5231999999999242,198.47680000000008
BTCUSD,SELL,2025-06-19 13:45:00+00:00,104586.17,0.01,104732.67,104000.17,2025-06-19 14:05:00+00:00,104407.55,SL_HIT,0.16,1.6261999999999535,200.10300000000004
BTCUSD,SELL,2025-06-19 14:15:00+00:00,104523.13,0.01,104679.97,103895.77,2025-06-19 14:25:00+00:00,104679.97,SL_HIT,0.16,-1.728399999999965,198.37460000000007
BTCUSD,SELL,2025-06-19 13:20:00+00:00,104650.91,0.01,104787.23,104105.63,2025-06-19 13:25:00+00:00,104787.23,SL_HIT,0.16,-1.5231999999999242,198.47680000000008
BTCUSD,SELL,2025-06-19 13:45:00+00:00,104586.17,0.01,104732.67,104000.17,2025-06-19 14:05:00+00:00,104407.55,SL_HIT,0.16,1.6261999999999535,200.10300000000004
BTCUSD,SELL,2025-06-19 14:15:00+00:00,104523.13,0.01,104679.97,103895.77,2025-06-19 14:25:00+00:00,104679.97,SL_HIT,0.16,-1.728399999999965,198.37460000000007
AUDJPY,SELL,2024-08-01 00:35:00+00:00,97.894,0.01,98.021,97.386,2024-08-01 01:15:00+00:00,97.386,TP_HIT,0.09,3.386927710018821,203.38692771001882
AUDJPY,SELL,2024-08-01 01:25:00+00:00,97.893,0.01,98.032,97.337,2024-08-01 01:30:00+00:00,97.337,TP_HIT,0.09,3.715456312540193,207.10238402255902
EURUSD,SELL,2024-08-01 07:15:00+00:00,1.08108,0.01,1.08154,1.07924,2024-08-01 08:05:00+00:00,1.07924,TP_HIT,0.07,1.7700000000000637,208.8723840225591
GBPUSD,SELL,2024-08-01 08:50:00+00:00,1.27801,0.01,1.27878,1.27493,2024-08-01 10:10:00+00:00,1.27674,SL_HIT,0.09,1.1800000000001043,210.05238402255918
USDCHF,SELL,2024-08-01 14:00:00+00:00,0.87523,0.01,0.87609,0.87179,2024-08-01 14:55:00+00:00,0.87418,SL_HIT,0.1,1.1834616795012778,211.23584570206046
AUDJPY,SELL,2024-08-02 00:15:00+00:00,96.777,0.01,96.888,96.333,2024-08-02 00:50:00+00:00,96.888,SL_HIT,0.09,-0.8497223933308982,210.38612330872957
ETHUSD,SELL,2024-08-02 07:15:00+00:00,3151.59,0.1,3163.72,3103.07,2024-08-02 08:25:00+00:00,3149.46,SL_HIT,0.3,-0.08699999999998906,210.29912330872958
USDCHF,SELL,2024-08-02 09:05:00+00:00,0.87159,0.01,0.87227,0.86887,2024-08-02 10:50:00+00:00,0.87048,SL_HIT,0.1,1.2568023469012886,211.55592565563086
EURUSD,BUY,2024-08-02 12:30:00+00:00,1.08355,0.01,1.08306,1.08551,2024-08-02 12:35:00+00:00,1.08551,TP_HIT,0.07,1.8899999999999617,213.44592565563082
ETHUSD,SELL,2024-08-02 12:40:00+00:00,3153.95,0.1,3161.47,3123.87,2024-08-02 13:40:00+00:00,3161.47,SL_HIT,0.3,-1.0519999999999983,212.39392565563082
EURUSD,BUY,2024-08-02 13:55:00+00:00,1.08961,0.01,1.08849,1.09409,2024-08-02 15:50:00+00:00,1.09153,SL_HIT,0.07,1.8499999999999215,214.24392565563073
BTCJPY,SELL,2024-08-03 00:35:00+00:00,8997990.0,0.01,9028546.0,8875766.0,2024-08-03 01:10:00+00:00,8875766.0,TP_HIT,0.21,8.155433315538033,222.39935897116877
BTCJPY,SELL,2024-08-03 01:20:00+00:00,9004466.0,0.01,9034343.0,8884958.0,2024-08-03 01:30:00+00:00,8953469.0,SL_HIT,0.21,3.2804110714139054,225.67977004258267
BTCJPY,SELL,2024-08-03 05:25:00+00:00,9026897.0,0.01,9048250.0,8941485.0,2024-08-03 06:45:00+00:00,9048250.0,SL_HIT,0.21,-1.6714731770084734,224.0082968655742
BTCUSD,SELL,2024-08-03 08:25:00+00:00,61623.45,0.01,61740.0,61157.25,2024-08-03 09:40:00+00:00,61617.98,SL_HIT,0.16,-0.10530000000006112,223.90299686557415
BTCJPY,SELL,2024-08-04 01:15:00+00:00,8876600.0,0.01,8901679.0,8776284.0,2024-08-04 01:45:00+00:00,8873214.0,SL_HIT,0.21,0.021749551695344482,223.9247464172695
BTCJPY,SELL,2024-08-04 04:05:00+00:00,8891502.0,0.01,8917426.0,8787806.0,2024-08-04 05:25:00+00:00,8883649.0,SL_HIT,0.21,0.3274864824168755,224.25223289968636
AUDJPY,SELL,2024-08-05 00:20:00+00:00,94.526,0.01,94.743,93.658,2024-08-05 00:30:00+00:00,94.639,SL_HIT,0.09,-0.8634110851025937,223.38882181458376
AUDJPY,SELL,2024-08-05 00:50:00+00:00,94.319,0.01,94.567,93.327,2024-08-05 02:15:00+00:00,94.505,SL_HIT,0.09,-1.363048334770597,222.02577347981315
EURUSD,BUY,2024-08-05 08:10:00+00:00,1.09632,0.01,1.09482,1.10232,2024-08-05 08:55:00+00:00,1.09482,SL_HIT,0.07,-1.570000000000057,220.4557734798131
USDCHF,SELL,2024-08-05 09:25:00+00:00,0.84958,0.01,0.85126,0.84286,2024-08-05 13:00:00+00:00,0.84507,SL_HIT,0.1,5.412773499572197,225.86854697938531
EURUSD,BUY,2024-08-05 13:10:00+00:00,1.09579,0.01,1.09455,1.10075,2024-08-05 13:40:00+00:00,1.09888,SL_HIT,0.07,3.0200000000000373,228.88854697938535
GBPUSD,SELL,2024-08-06 07:50:00+00:00,1.27347,0.01,1.27468,1.26863,2024-08-06 08:30:00+00:00,1.27468,SL_HIT,0.09,-1.2999999999999332,227.58854697938543
GBPUSD,SELL,2024-08-06 08:40:00+00:00,1.27347,0.01,1.27468,1.26863,2024-08-06 10:50:00+00:00,1.26863,TP_HIT,0.09,4.750000000000178,232.3385469793856
GBPUSD,SELL,2024-08-06 11:00:00+00:00,1.27336,0.01,1.27452,1.26872,2024-08-06 11:30:00+00:00,1.27027,SL_HIT,0.09,3.0000000000000373,235.33854697938563
GBPUSD,SELL,2024-08-06 11:45:00+00:00,1.26909,0.01,1.27033,1.26413,2024-08-06 13:00:00+00:00,1.26878,SL_HIT,0.09,0.22000000000003242,235.55854697938565
USDCHF,SELL,2024-08-06 13:20:00+00:00,0.85224,0.01,0.8531,0.8488,2024-08-06 13:50:00+00:00,0.85154,SL_HIT,0.1,0.7556411196675636,236.3141880990532
GBPUSD,SELL,2024-08-07 07:25:00+00:00,1.27,0.01,1.27088,1.26648,2024-08-07 07:45:00+00:00,1.27003,SL_HIT,0.09,-0.11999999999997449,236.19418809905324
ETHUSD,SELL,2024-08-07 13:15:00+00:00,2465.02,0.1,2482.05,2396.9,2024-08-07 13:30:00+00:00,2482.05,SL_HIT,0.3,-2.00300000000002,234.19118809905322
ETHUSD,SELL,2024-08-07 13:55:00+00:00,2463.51,0.1,2481.3,2392.35,2024-08-07 14:30:00+00:00,2392.35,TP_HIT,0.3,6.816000000000032,241.00718809905325
ETHUSD,SELL,2024-08-07 14:40:00+00:00,2446.93,0.1,2466.13,2370.13,2024-08-07 15:40:00+00:00,2403.55,SL_HIT,0.3,4.037999999999966,245.0451880990532
GBPJPY,SELL,2024-08-08 07:25:00+00:00,185.299,0.01,185.637,183.947,2024-08-08 08:15:00+00:00,185.473,SL_HIT,0.15,-1.340916184140327,243.70427191491288
USDCHF,SELL,2024-08-08 09:10:00+00:00,0.85826,0.01,0.85896,0.85546,2024-08-08 12:30:00+00:00,0.85731,SL_HIT,0.1,1.061227233834502,244.76549914874738
GBPUSD,SELL,2024-08-08 12:45:00+00:00,1.26729,0.01,1.26833,1.26313,2024-08-08 13:00:00+00:00,1.26833,SL_HIT,0.09,-1.12999999999993,243.63549914874744
GBPJPY,BUY,2024-08-09 08:00:00+00:00,188.016,0.01,187.773,188.988,2024-08-09 08:10:00+00:00,187.773,SL_HIT,0.15,-1.8131760502648422,241.8223230984826
GBPJPY,BUY,2024-08-09 09:00:00+00:00,187.971,0.01,187.722,188.967,2024-08-09 10:05:00+00:00,187.722,SL_HIT,0.15,-1.8542421255800257,239.96808097290258
XAUUSD,BUY,2024-08-09 10:40:00+00:00,2425.319,0.01,2423.292,2433.427,2024-08-09 11:20:00+00:00,2430.19,SL_HIT,0.11,4.761000000000094,244.72908097290266
ETHUSD,BUY,2024-08-10 07:15:00+00:00,2627.34,0.1,2619.75,2657.7,2024-08-10 08:05:00+00:00,2633.36,SL_HIT,0.3,0.3019999999999982,245.03108097290266
BTCUSD,BUY,2024-08-10 09:30:00+00:00,60914.3,0.01,60788.03,61419.38,2024-08-10 10:00:00+00:00,60886.24,SL_HIT,0.16,-0.4406000000000495,244.5904809729026
BTCJPY,BUY,2024-08-10 10:05:00+00:00,8930841.0,0.01,8913053.0,9001993.0,2024-08-10 10:20:00+00:00,8913053.0,SL_HIT,0.21,-1.4274722461774327,243.16300872672517
ETHUSD,BUY,2024-08-10 11:25:00+00:00,2637.28,0.1,2630.1,2666.0,2024-08-10 12:00:00+00:00,2636.24,SL_HIT,0.3,-0.4040000000000418,242.7590087267251
BTCJPY,BUY,2024-08-11 00:50:00+00:00,8966816.0,0.01,8947757.0,9043052.0,2024-08-11 01:15:00+00:00,8947757.0,SL_HIT,0.21,-1.5144638823867604,241.24454484433835
BTCJPY,BUY,2024-08-11 01:45:00+00:00,8960944.0,0.01,8942591.0,9034356.0,2024-08-11 03:45:00+00:00,8972092.0,SL_HIT,0.21,0.553007679356084,241.79755252369443
BTCJPY,BUY,2024-08-11 06:35:00+00:00,8965210.0,0.01,8950591.0,9023686.0,2024-08-11 08:05:00+00:00,8975580.0,SL_HIT,0.21,0.49975866836406446,242.2973111920585
BTCJPY,BUY,2024-08-11 08:15:00+00:00,8964150.0,0.01,8949874.0,9021254.0,2024-08-11 08:30:00+00:00,8973899.0,SL_HIT,0.21,0.4572552804128509,242.75456647247134
ETHUSD,BUY,2024-08-11 08:45:00+00:00,2683.84,0.1,2675.89,2715.64,2024-08-11 09:20:00+00:00,2715.64,TP_HIT,0.3,2.8799999999999732,245.6345664724713
ETHUSD,BUY,2024-08-11 09:30:00+00:00,2682.6,0.1,2674.68,2714.28,2024-08-11 09:45:00+00:00,2691.25,SL_HIT,0.3,0.565000000000009,246.1995664724713
BTCJPY,SELL,2024-08-12 00:30:00+00:00,8622468.0,0.01,8657866.0,8480876.0,2024-08-12 00:45:00+00:00,8626218.0,SL_HIT,0.21,-0.46666297071988827,245.73290350175142
AUDJPY,BUY,2024-08-12 02:30:00+00:00,96.783,0.01,96.693,97.143,2024-08-12 04:30:00+00:00,96.804,SL_HIT,0.09,0.053731263603142926,245.78663476535456
BTCJPY,SELL,2024-08-12 06:20:00+00:00,8602584.0,0.01,8627342.0,8503552.0,2024-08-12 06:30:00+00:00,8627342.0,SL_HIT,0.21,-1.9045231544221317,243.88211161093244
BTCJPY,SELL,2024-08-12 06:45:00+00:00,8583559.0,0.01,8610638.0,8475243.0,2024-08-12 06:55:00+00:00,8610638.0,SL_HIT,0.21,-2.063380422433028,241.8187311884994
EURUSD,BUY,2024-08-12 07:15:00+00:00,1.09237,0.01,1.09206,1.09361,2024-08-12 07:35:00+00:00,1.09219,SL_HIT,0.07,-0.250000000000069,241.56873118849936
XAUUSD,BUY,2024-08-12 07:45:00+00:00,2437.471,0.01,2435.415,2445.695,2024-08-12 08:25:00+00:00,2440.203,SL_HIT,0.11,2.621999999999971,244.1907311884993
XAUUSD,BUY,2024-08-12 08:45:00+00:00,2442.15,0.01,2439.899,2451.154,2024-08-12 11:35:00+00:00,2440.592,SL_HIT,0.11,-1.6679999999999928,242.5227311884993
GBPUSD,BUY,2024-08-12 11:50:00+00:00,1.27658,0.01,1.27602,1.27882,2024-08-12 12:40:00+00:00,1.27624,SL_HIT,0.09,-0.43000000000000693,242.0927311884993
AUDJPY,BUY,2024-08-13 02:50:00+00:00,97.153,0.01,97.041,97.601,2024-08-13 05:05:00+00:00,97.391,SL_HIT,0.09,1.5389543208355547,243.63168550933486
USDCHF,BUY,2024-08-13 07:15:00+00:00,0.86783,0.01,0.8673,0.86995,2024-08-13 07:20:00+00:00,0.8673,SL_HIT,0.1,-0.7478425620340182,242.88384294730085
GBPJPY,BUY,2024-08-13 07:50:00+00:00,189.441,0.01,189.258,190.173,2024-08-13 08:05:00+00:00,189.258,SL_HIT,0.15,-1.402515297113005,241.48132765018784
BTCXAU,SELL,2024-08-13 08:35:00+00:00,24.01343,0.01,24.08507,23.72687,2024-08-13 09:30:00+00:00,24.01984,SL_HIT,0.2,-0.4159289265999635,241.06539872358786
USDCHF,BUY,2024-08-13 09:55:00+00:00,0.86779,0.01,0.8672,0.87015,2024-08-13 10:20:00+00:00,0.8672,SL_HIT,0.1,-0.8211832294340293,240.24421549415382
BTCUSD,SELL,2024-08-13 10:25:00+00:00,58734.1,0.01,58955.55,57848.3,2024-08-13 11:40:00+00:00,58955.55,SL_HIT,0.16,-2.374500000000044,237.86971549415378
BTCJPY,BUY,2024-08-14 00:35:00+00:00,8928056.0,0.01,8901879.0,9032764.0,2024-08-14 01:25:00+00:00,8901879.0,SL_HIT,0.21,-2.0016444225425376,235.86807107161124
GBPJPY,BUY,2024-08-14 07:40:00+00:00,189.095,0.01,188.871,189.991,2024-08-14 08:10:00+00:00,188.964,SL_HIT,0.15,-1.0466093110481447,234.8214617605631
EURUSD,BUY,2024-08-14 08:20:00+00:00,1.10051,0.01,1.10007,1.10227,2024-08-14 09:00:00+00:00,1.10227,TP_HIT,0.07,1.6899999999999835,236.51146176056307
XAUUSD,BUY,2024-08-14 09:10:00+00:00,2472.571,0.01,2470.353,2481.443,2024-08-14 09:25:00+00:00,2473.919,SL_HIT,0.11,1.2379999999999562,237.749461760563
GBPUSD,BUY,2024-08-14 09:35:00+00:00,1.28455,0.01,1.2837,1.28795,2024-08-14 12:30:00+00:00,1.28419,SL_HIT,0.09,-0.45000000000013796,237.29946176056288
ETHUSD,BUY,2024-08-14 12:35:00+00:00,2731.87,0.1,2723.3,2766.15,2024-08-14 12:45:00+00:00,2739.03,SL_HIT,0.3,0.41600000000003096,237.7154617605629
EURUSD,BUY,2024-08-14 13:45:00+00:00,1.10327,0.01,1.10221,1.10751,2024-08-14 15:00:00+00:00,1.10331,SL_HIT,0.07,-0.029999999999960003,237.68546176056293
BTCJPY,SELL,2024-08-15 04:35:00+00:00,8613575.0,0.01,8648176.0,8475171.0,2024-08-15 04:45:00+00:00,8592200.0,SL_HIT,0.21,1.2529789331033632,238.93844069366628
BTCJPY,SELL,2024-08-15 05:05:00+00:00,8611023.0,0.01,8644717.0,8476247.0,2024-08-15 05:20:00+00:00,8607932.0,SL_HIT,0.21,0.0015587313320465923,238.93999942499832
BTCJPY,SELL,2024-08-15 07:15:00+00:00,8541901.0,0.01,8570941.0,8425741.0,2024-08-15 07:55:00+00:00,8544794.0,SL_HIT,0.21,-0.4080069264780365,238.53199249852028
BTCJPY,SELL,2024-08-15 08:05:00+00:00,8544329.0,0.01,8574132.0,8425117.0,2024-08-15 08:20:00+00:00,8574132.0,SL_HIT,0.21,-2.249820404363955,236.28217209415632
USDCHF,BUY,2024-08-15 08:30:00+00:00,0.86572,0.01,0.86524,0.86764,2024-08-15 10:20:00+00:00,0.86604,SL_HIT,0.1,0.29115022613370845,236.57332232029003
GBPUSD,BUY,2024-08-15 10:25:00+00:00,1.28567,0.01,1.28504,1.28819,2024-08-15 12:30:00+00:00,1.28575,SL_HIT,0.09,-0.010000000000142048,236.5633223202899
GBPJPY,BUY,2024-08-15 12:40:00+00:00,189.231,0.01,189.082,189.827,2024-08-15 12:45:00+00:00,189.827,TP_HIT,0.15,3.9292301479747835,240.49255246826468
BTCJPY,SELL,2024-08-16 01:15:00+00:00,8547276.0,0.01,8576392.0,8430812.0,2024-08-16 01:55:00+00:00,8562910.0,SL_HIT,0.21,-1.280045035795929,239.21250743246875
AUDJPY,BUY,2024-08-16 02:10:00+00:00,98.688,0.01,98.593,99.068,2024-08-16 02:30:00+00:00,98.593,SL_HIT,0.09,-0.7402128591570427,238.4722945733117
GBPUSD,BUY,2024-08-16 08:05:00+00:00,1.2882,0.01,1.28764,1.29044,2024-08-16 09:55:00+00:00,1.29044,TP_HIT,0.09,2.15000000000002,240.6222945733117
XAUUSD,BUY,2024-08-16 10:15:00+00:00,2464.754,0.01,2462.593,2473.398,2024-08-16 10:40:00+00:00,2465.521,SL_HIT,0.11,0.6570000000002801,241.27929457331197
EURUSD,BUY,2024-08-16 10:55:00+00:00,1.09902,0.01,1.09868,1.10038,2024-08-16 12:30:00+00:00,1.09879,SL_HIT,0.07,-0.30000000000017446,240.9792945733118
XAUUSD,BUY,2024-08-16 12:35:00+00:00,2468.03,0.01,2465.698,2477.358,2024-08-16 12:45:00+00:00,2473.3,SL_HIT,0.11,5.1599999999999815,246.13929457331176
XAUUSD,BUY,2024-08-16 12:55:00+00:00,2468.03,0.01,2465.782,2477.022,2024-08-16 13:00:00+00:00,2477.022,TP_HIT,0.11,8.881999999999735,255.02129457331148
ETHUSD,SELL,2024-08-17 08:10:00+00:00,2600.56,0.1,2605.08,2582.48,2024-08-17 08:50:00+00:00,2605.08,SL_HIT,0.3,-0.7519999999999982,254.26929457331147
BTCJPY,BUY,2024-08-17 09:30:00+00:00,8761616.0,0.01,8751729.0,8801164.0,2024-08-17 09:45:00+00:00,8767492.0,SL_HIT,0.21,0.19217376425335034,254.4614683375648
BTCUSD,BUY,2024-08-17 12:40:00+00:00,59281.8,0.01,59190.12,59648.52,2024-08-17 13:35:00+00:00,59329.1,SL_HIT,0.16,0.3129999999999563,254.77446833756477
BTCJPY,BUY,2024-08-17 13:40:00+00:00,8748953.0,0.01,8736546.0,8798581.0,2024-08-17 14:20:00+00:00,8757967.0,SL_HIT,0.21,0.4069493381517528,255.18141767571652
BTCJPY,BUY,2024-08-18 00:30:00+00:00,8795402.0,0.01,8781908.0,8849378.0,2024-08-18 01:05:00+00:00,8804728.0,SL_HIT,0.21,0.42830369731564755,255.60972137303216
BTCJPY,BUY,2024-08-18 01:15:00+00:00,8797562.0,0.01,8783653.0,8853198.0,2024-08-18 01:45:00+00:00,8783653.0,SL_HIT,0.21,-1.1619800692647804,254.44774130376737
BTCJPY,BUY,2024-08-18 06:20:00+00:00,8795677.0,0.01,8778641.0,8863821.0,2024-08-18 07:20:00+00:00,8798459.0,SL_HIT,0.21,-0.019590297455272215,254.4281510063121
